SMILES,dockscore
CCCC[C@@H]1CCC[C@@H]1N1C(=O)CN(CC(C)C)C1=O,-31.91
C[C@@H]1COCC[C@@H]1NC(=O)/C=C\c1cccc(Cl)c1,-33.67
COCCc1noc(CC2CCN(C(=O)CC3=CCCCC3)CC2)n1,-36.51
C/C=C/C[C@H](NC(=O)CCc1ccc(C)cc1C)C(=O)OCC,-21.22
O=C(c1cccc2nn[nH]c21)N1CCC[C@@H]1c1ccc(F)cc1,-33.63
O=C(NC[C@@]1(CO)C[C@@H]1c1ccccc1)c1ccc(-n2cnnc2)cc1,-38.94
CCOCCNC(=O)N1CC[C@H](Oc2ccc(F)cc2)C1,-33.8
COCCCCC(=O)N[C@@H](C)CCc1ccc(C)o1,-24.94
COCCN(CC(=O)OC)C(=O)Cc1cc(OC)c(O)c(OC)c1,-27.6
COc1cc(CN(c2ccc(S(C)(=O)=O)cn2)C2CC2)ccc1O,-36.06
CCCC(C)(C)CC(=O)NC1(CC(N)=O)CCC1,-24.83
NC(=O)[C@H](NC(=O)c1ccc(C(F)F)cc1)c1ccc(F)cc1,-32.17
Cn1cc(CCCNCc2ccc(C#N)s2)cn1,-21.86
CO[C@H]1[C@H]2[C@H]3C[C@@H]1C[C@@H]3CN2C(=O)Cc1ccc(C)c(O)c1,-29.51
Cn1cccc1[C@H]1COCCN1Cc1cc[nH]c(=N)c1,-28.01
CCOC(=O)c1cnn(CCC#N)c1NC(=O)CSC1CC1,-27.45
COc1cc(F)c(C(=O)NC2(CO)CCCC2)cc1OC,-32.27
C[C@@H](CCc1ccccc1F)N[C@H](C(N)=O)c1ccccn1,-30.29
CC(C)[C@H](COCc1ccccc1)N[C@@H]1CCNC[C@H]1C,-14.05
O=C(CCC(=O)c1ccc2c(c1)OCCCO2)Nc1ccncc1,-30.82
Cc1ccc(C(=O)N2CCC[C@@H](CNS(N)(=O)=O)C2)cc1C,-30.25
Cc1nc(S(=O)(=O)NCC(=O)OCC2CC2)cn1C,-47.65
C[C@H]1CN(C(=O)C(=O)N2C[C@@H](C)O[C@@H](CO)C2)C[C@H]1N(C)C,-25.11
CC[C@@](C)(OC)c1noc(CCCNC(=O)c2cccnc2)n1,-33.22
Cc1nnc(CCNC(=O)c2ccc(-c3ccccc3F)o2)n1C,-41.57
Cc1cnn(CCNC(=O)C(=O)N[C@@H]2CC[C@H](C)c3ccccc32)c1,-33.48
COc1cccc(CNC(=O)N(C)CCCN2CCCC2)c1OC,-20.26
C[C@@H](Cc1cnccn1)NCC(C)(C)c1ccc(F)cc1,-15.13
CCN(C(=O)CC[C@H]1CCC(=O)N1)c1cccc(C)c1,-39.31
O=C(NC[C@H]1CCCCO1)NC[C@@]1(O)CCc2ccccc21,-31.95
CNC(=O)C1(C(=O)N(C)OCc2ccccc2)CC1,-26.33
C[C@H]1CCC[C@@H]1NC(=O)NCc1sccc1Br,-34.96
O=C(c1csc(C2CC2)n1)N1CCC[C@@H]1[C@@H]1CCCCC1=O,-25.82
COCC1(S(=O)(=O)N2CC[C@@H](C)[C@@H](C)C2)CC1,-26.1
COCC1(O)CN(C(=O)[C@H]2C[C@H](C)C[C@H](C)C2)C1,-26.24
CC(=O)c1csc(C(=O)Nc2ccc(F)cc2O)c1,-73.23
CCCc1ncc(CN=c2cc[nH]c3ccncc32)o1,-33.41
C[C@@H]1CC(CCN=c2[nH]cnc(N)c2Cl)C[C@@H](C)O1,-29.24
CC[C@@H]1OCCC[C@@H]1C(=O)NCc1ccccc1-n1nc(C)cc1C,-31.8
O=C(NCCC1CCOCC1)N1CCC[C@]2(CCNC2)C1,-17.91
CCOC(=O)C1(C)CCC(NC[C@@H](C)N(CC)CC)CC1,-15.47
CC(C)c1scnc1C(=O)N[C@H]1[C@@H](C)[C@@H](C)O[C@H]1C,-24.84
O=C(Nc1ccc(CC(F)(F)F)cc1)N[C@@H]1CCCC[C@H]1CO,-39.01
C[C@@H](CN1CCOCC1)C(=O)N1Cc2ccccc2C(C)(C)C1,-25.93
CC[C@@H](NC(=O)C(=O)N(CC)C1CCCCC1)C(C)(C)C,-24.9
CCc1c(C(=O)Nc2cccnc2C)cnn1-c1ccc(OC)cc1,-36.85
CCCOc1ncccc1CNC(=O)N[C@@H](CO)CC(F)F,-21.25
NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)Cn1nnc2ccccc2c1=O,-34.37
C#CC[C@H](C)NC(=O)/C=C\c1cccc(OCCOC)c1,-26.78
Cn1cnnc1[C@@H]1CCCN1C/C=C\c1ccc(Cl)cc1,-40.09
O=C(Nc1ccc(OCCCO)cc1)[C@@H]1CC(=O)N(C2CCCC2)C1,-28.92
CC(C)CCSCC(=O)N1CCN(CC(C)(C)O)C[C@H]1C,-25.69
CCCN(CCc1cccs1)C(=O)C(=O)NCc1ccoc1,-35.43
CN(C(=O)C1(C)CCC(F)(F)CC1)[C@H]1CCS(=O)(=O)C1,-29.38
CCC[C@@H](C)NC(=O)[C@H](C)O/N=C/C(=O)Nc1ccc(F)cc1,-23.93
COc1ccccc1CC1CCN([C@@H](C)c2nnnn2C)CC1,-38.34
C[C@@H]1CCO[C@@H]1C(=O)N1C[C@@H](C)Oc2ccccc21,-24.92
COCCn1cc(CNC(=O)[C@H]2CCCO[C@@H]2c2ccnn2C)cn1,-33.01
CCC(O)(CC)CN1CC[C@@H]2OCCN(C)[C@H]2C1,-5.55
CCN(CC)C(=O)CCCNC(=O)N1CCC[C@]2(CCNC2)C1,-6.25
CCN(Cc1cn(C)nn1)C(=O)NC1[C@H](C)CCC[C@H]1C,-41.99
C[C@H]1CN(C)c2ccccc2N(C(=O)CN2C(=O)NC(C)(C)C2=O)C1,-21.0
CNC(=O)[C@@H]1CCC[C@@H]1NC(=O)C(=O)Nc1cc(OC)ccc1OC,-35.52
CCN(CC)C(=O)Cc1ccc(NC(=O)[C@H]2CO[C@@H](C)C2)cc1,-25.29
COC[C@H](C)CNC(=O)N[C@H](c1ccccc1)c1cccc(F)c1,-31.2
COC(=O)c1ccc(/C=C\C(=O)NCCCc2nncn2C)cc1,-42.22
C[C@@H]1CC[C@@H](O)CN1C(=O)NCC(=O)NCC1CC1,-30.66
O=C(Cn1ccc(=O)[nH]c1=O)NCCSc1ccc(Cl)cc1,-32.07
CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)C2CC=CC2)nc1,-38.24
C[C@H](O)CC(C)(C)CN[C@@H]1CCCc2c1cnn2C,-10.45
CCOC(=O)C[C@@H](C)NC(=O)Nc1ccc(SC)cn1,-30.27
CC[C@@H]1c2ccsc2CCN1C(=O)N[C@H](C)CS(C)(=O)=O,-22.77
COc1cc(C)nc(NC(=O)c2ccc(OC)c(OC)c2)n1,-31.87
CN(C)C(=O)C[C@@H](NC(=O)N1CC[C@H](CCO)C1)c1ccccc1,-36.78
CCCCNC(=O)CN[C@]1(CC(=O)OC)CCOC1,-23.6
N#CCCCOc1cccc(CN2C[C@H](F)C[C@@H]2C(N)=O)c1,-35.87
COc1cc(F)c(NC(=O)C(=O)N2CCC(OC)CC2)cc1OC,-32.89
N[C@@H]1CCC[C@H]1CC(=O)NCc1ccccc1Cn1cccn1,-18.13
CCOC(=O)[C@@H](C)[C@H](C)NS(=O)(=O)c1cc(C(=O)OC)cs1,-32.31
Cc1ccc2c(c1)O[C@@H](C)CN2CC(=O)N1CCOCC1,-30.44
CC[C@H](C)C[C@H](C)NC(=O)N[C@H]1CCC[C@@H](S(C)(=O)=O)C1,-23.78
Cc1nc(C(=O)N2CC[C@@H](C)[S@](=O)CC2)ccc1C#N,-39.61
Cc1cc(Cl)c(C(=O)N[C@@H]2CCN(CC(F)(F)F)C2=O)cc1C,-31.33
Cc1cc(C(=O)N2C[C@@H](C)O[C@@H](C)C2)c(C)n1-c1ccccn1,-29.83
CC(C)Oc1cccc(NC(=O)[C@@H]2C[C@@H]2C2CC2)c1,-31.51
CCN1C[C@H](C(=O)Nc2cccc(-n3cnnc3C)c2)CC1=O,-49.05
O=C(O)[C@H](CF)NC(=O)CCc1cccc([N+](=O)[O-])c1,-78.46
O=C(CCc1cnn(-c2ccccc2)c1)N[C@H]1CCOC2(CCC2)C1,-36.77
COc1ccc(NC(=O)[C@H](CN)C(C)C)cc1OCc1ccncc1,-25.43
CSCC[C@@H](NC(=O)C(=O)c1ccc2c(c1)CCC2)C(=O)N(C)C,-29.72
CN1C[C@H](CN2CCCN(c3ccccc3Cl)CC2)OC1=O,-15.31
COC[C@H]1CCN1C(=O)NC[C@@H](c1ccc(F)cc1)N(C)C,-29.93
CCOCCCN[C@H](CO)c1c(Cl)cccc1Cl,-28.01
CN(Cc1ccccc1)Cc1ccc(C#N)c(F)c1,-34.82
O=C(Nc1cccc2c1CNC2=O)c1ccc(Br)cc1F,-37.35
C=C[C@@](C)(CCOC)C(=O)N[C@H](C)C1CCCCC1,-24.24
C[C@H]1OCC[C@H]1NC(=O)N(C)C1CCCCCC1,-26.75
Cc1nn(C)cc1C(=O)N1CCC(C(=O)C(F)(F)F)CC1,-30.53
CC(=O)NC1CCC(NC(=O)N[C@H](C)Cc2ccccc2C)CC1,-30.49
Cc1nc2c(cnn2C(C)C)cc1C(=O)N[C@H](CO)c1ccccc1,-37.48
CCCN1CC[C@@H](CNC(=O)NC[C@H](C)N2CCC(C)CC2)C1,-5.96
C[C@@H]1CN(C(=O)CN(C)Cc2cccnc2)CC[C@]1(C)O,-32.77
COc1ccc(NC(=O)N2CCC3(CCN(C)C3=O)CC2)c(C)c1,-34.88
C[C@H](Cn1ccnc1)NC(=O)C(=O)NC[C@@H]1CCSC1,-43.5
C[C@H]1NCCN(C(=O)c2cccc(-c3nc[nH]n3)c2)[C@H]1C,-24.54
CCc1cnc(CN2CCN(CCN3[C@@H](C)CC[C@@H]3C)CC2)s1,-24.32
CCN(CC)C(=O)CCCC(=O)N1CCCC[C@H]1c1nccs1,-31.7
CN(C(=O)c1ccc(-n2ccnn2)cc1)C1CCN(C)CC1,-34.72
Cc1c(C(=O)N(C)[C@H]2CCC[C@@H](C)C2)nnn1Cc1ccc(F)cc1,-29.07
CC(C)C[C@H]1CCCN(C(=O)C[C@H](O)Cc2ccccc2)C1,-28.53
COc1ccc(Cl)cc1CNC(=O)C(=O)N1C[C@@H](C)CC[C@@H]1C,-34.04
COC(C)(C)C[C@@H](C)N[C@H](C)CCN1C(=O)c2ccccc2C1=O,-18.68
COC(=O)[C@H]1CN(C(=O)CCc2ccsc2)C[C@@H]1C1CC1,-28.63
Cc1ccc(C#N)cc1S(=O)(=O)N(CC(=O)O)CC(F)(F)F,-29.1
CC1(C)CCN(C(=O)c2cccc(Br)n2)C1,-22.33
NC[C@H]1CN(C(=O)NC2CC(c3ccccc3)C2)CCO1,-33.54
CCONC(=O)[C@@H]1CC(=O)N(Cc2ccc(OC)cc2)C1,-47.24
C#CC[C@@H](C)NC(=O)NCc1cccc(-c2cccnc2)c1,-40.24
COCCCn1nccc1CN[C@@H]1CS(=O)(=O)C[C@H]1C,-26.65
CC[C@H](C)NC(=O)[C@@H](C)NC(=O)Nc1cccc(OCCOC)c1,-28.16
CCc1cccc(C(=O)N[C@H]2CCC[C@H](C(N)=O)C2)c1O,-31.49
CC[C@H](C(=O)Nc1ccc(N2CCCC2=O)cn1)N1CCCC1=O,-37.28
CSC1(CNC(=O)C(=O)N[C@H]2CC(=O)N3CCCC[C@@H]23)CC1,-38.61
C[C@]1(c2ccc(F)cc2)CCN(S(=O)(=O)C[C@@H]2CCOC2)C1,-33.41
CC[C@H](NC(=O)c1ccc(OC)nc1)c1nnc2n1CCCCC2,-35.82
CC(=O)NCCN(C)C(=O)N[C@@H](c1cccc(F)c1)C1CCCC1,-29.7
CCCc1ccc([C@@H](C)N(CCC(=O)N(C)C)CC(N)=O)cc1,-25.54
Brc1cccc(CN2CCC[C@@H](Cn3cncn3)C2)n1,-40.68
Cc1ccsc1[C@@H]1C[C@@H]1C(=O)NC[C@H]1CCCO1,-33.18
CC(C)C[C@H](CN)NC(=O)NCC(C)(C)CCCO,-11.91
C[C@@H]1CCCC[C@@H]1C(=O)N[C@@H]1CCC[C@@H]2OCC[C@H]21,-34.07
COc1ncc(CN2CCOC(C)(C)C2)cc1Cl,-24.79
CNCCC(=O)Nc1ccc2ccn(CC(=O)NC)c2c1,-25.06
CC[C@@H]1CN(CC(=O)Nc2ccc(C)c(F)c2)C[C@@H](C)[S@@]1=O,-27.1
CC(C)(C)c1ncc2c(n1)CCN(C(=O)NCC(F)F)C2,-32.08
N#Cc1ccccc1/C=C/C(=O)N1CCC(F)(F)[C@H](CO)C1,-28.43
C[C@@H](CCO)C1(CNC(=O)c2n[nH]c3ccccc32)CCC1,-34.68
CC[C@H](C(=O)NC1(C(=O)OC)CCC1)N1CCCC1=O,-23.62
C#CCNC(=O)CCN1CC[C@@H](N2CCCCC2)C1,-12.55
CCc1cc(C(=O)Nc2cc([C@H]3CCCO3)[nH]n2)n[nH]1,-27.07
C[C@H](Oc1ccc(Cl)cc1Cl)C(=O)NC[C@@H]1CCC[C@H](O)C1,-26.23
COc1cccc(CNCc2noc(-c3ccccc3F)n2)c1OC,-31.25
COCCC[C@@H](C)C(=O)Nc1cc2c(cc1C(=O)OC)OCO2,-29.25
CC[C@H](NC(=O)Cn1ccccc1=O)C(C)(C)O,-29.88
COCCCCCNC(=O)C(=O)Nc1ccc(-n2ccnn2)cc1,-42.46
C[C@@H](NC(=O)NCCC(C)(C)C1CC1)[C@@H]1CCCNC1,-14.86
CN(C)[C@@H]1CCC[C@@H](NC(=O)NCC2(CCO)CCCC2)C1,-21.02
CCCN1C[C@@H](C(=O)Nc2cc(C)ccc2F)CC1=O,-25.65
Cc1ccc2ncnc(N3CCNC(=O)[C@H]3C)c2c1,-23.91
O/C(=N/[C@H]1CCC(O)=NC1)c1cnc2c(c1)N=C(O)CO2,-32.34
O=C(COc1cc(F)cc(F)c1)NCCc1ccccc1F,-30.54
O=C(NC1CCC(C(F)(F)F)CC1)[C@@]12C[C@@H]1CCC2,-25.27
O=C(O)COc1ccc(N2C(=O)c3cccnc3C2=O)cc1,-67.15
Cc1cnc(NC(=O)C(=O)NCc2cccc(F)c2)s1,-46.27
FC(F)COCCSCc1nc(Cc2ccccc2)no1,-32.47
COC(=O)[C@H]1CCN(C(=O)NCCc2cc(F)ccc2F)C1,-33.34
CNc1nc(-c2nc(C3(COC)CCCCC3)no2)ccc1[N+](=O)[O-],-36.21
CCO[C@@H]1C[C@@H]1C(=O)Nc1cc(Br)c(F)cc1OC,-28.04
COc1cncc(S(=O)(=O)N[C@@H](CO)Cc2ccc(F)cc2)c1,-29.52
O=C(CCC1CCCC1)N1CCC2(CC1)CCS(=O)(=O)CC2,-40.74
Cc1ncc(C[S@](=O)Cc2ccn(-c3ccccc3F)n2)s1,-34.13
O=C(COc1ccc(S(=O)(=O)Nc2cn[nH]c2)cc1)NC1CC1,-63.16
N[C@H]1CCC[C@@H]1C(=O)NCCc1ccc2c(c1)OCCO2,-20.76
CCC(CC)NC(=O)C(=O)N(C)Cc1ccc(OC(F)F)cc1,-25.48
CC(C)[C@@H]1CN(C(=O)[C@@H](C)Oc2ccc(F)cc2)CCS1,-27.97
CC(C)c1nn(C)cc1NC(=O)[C@H](C)N1CC(C)C1,-21.46
CC[C@@H](NC(=O)c1cccc(OC)c1O)[C@H](O)C(F)F,-30.66
COc1c(C)ccc(NC(=O)N[C@H]2CC(=O)N(C)C2)c1C,-33.94
COC(=O)[C@H](c1cccnc1)N1CC[C@H](CN2CCOCC2)C1,-35.49
CO[C@H](C)c1noc(CN(C)C(=O)c2cc(C)cc(Cl)c2)n1,-28.54
O=C(CCNC(=O)C(=O)NCC[C@@H]1CCOC1)NC1CCCCC1,-29.26
Cc1cccc(OCCN2CCCC[C@H]2c2cnn(C)c2)c1,-25.75
CCN(CC)C[C@@H]1CCCC[C@H]1NC(=O)N[C@H]1CCOC(C)(C)C1,-22.27
CSCCCNC(=O)c1ccc(C(C)(C)C)cn1,-24.75
CCN1CC[C@H](N(C)C(=O)NCC(C2CC2)C2CC2)[C@H](C)C1,-20.33
COCCc1noc(CN(C)C(=O)Nc2cccnc2OC)n1,-31.13
CC1=C(C(=O)N[C@@H]2CCOc3ccccc32)[C@@H](C)n2ncnc2N1C,-39.35
CCc1cccc(CC)c1NC(=O)c1cnn(C)n1,-20.68
CCCNC(=O)CCCC(=O)Nc1cc2c(cc1O)n(C)c(=O)n2C,-36.53
CC(C)C[C@H](C)n1nccc1NC(=O)NC[C@@H]1CCCN(C)C1,-22.24
CC(C)c1cc(C(=O)N[C@@H]2CN(C)Cc3ccccc32)nn1C,-25.29
CCc1nnc([C@@H](C)N2CCN3C(=O)CC[C@@H]3C2)o1,-38.72
Cc1c2ccc(NC(=O)[C@@H](C)C3CCC3)cc2nn1C,-32.86
CCOC(=O)CNC(=O)[C@@]1(O)CCc2ccccc2C1,-36.35
Cc1noc(C)c1CSCC(=O)N[C@H]1CCC[C@H](CO)C1,-37.87
O=C(NC[C@H]1COC2(CCCC2)O1)c1c[nH]nc1-c1ccoc1,-38.46
NC1(CN[C@@H](c2cccnc2)c2ccc(F)cc2F)CCC1,-26.25
C=CCOc1cc(OC)ccc1C(=O)N1C[C@H](C)C[C@H](O)C1,-32.18
CCOC(=O)c1cnn2c1nccc2C(=O)NC[C@@H](C)N(CC)CC,-25.87
CC1(C)NC(=O)CC[C@H]1NCCC(=O)Nc1cccc(Cl)c1,-26.49
CCCCNC(=O)C1(NC(=O)/C=C/c2ccn(C)c2)CCCCC1,-32.55
CSc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)nc1,-58.75
C[C@H](NC(=O)N1CC[C@H](Cc2ccccc2)C1)c1nnc2ccccn21,-46.35
O=C(Cc1ccc([N+](=O)[O-])cc1Cl)NCCc1ncc[nH]1,-39.64
CC(=O)C[C@H]1COCCN1C(=O)CNC(=O)c1ccc(F)cc1F,-29.9
CCN1CCCN(C(=O)C(=O)N2CC[C@H](n3cc(C)cn3)C2)CC1,-29.18
CC[C@H]1C[C@]1(NC(=O)Nc1ccncn1)c1cccc(C)c1,-26.55
CC(C)(NC(=O)c1ccc(C#N)nc1)C(=O)NCC1CCCCC1,-40.12
Cc1cc2ncn(C[C@H](O)CN[C@@H]3C[C@H]3C3CC3)c2cc1C,-27.37
Cc1ccc([N+](=O)[O-])cc1NC(=O)CCN1CC[C@H]([C@H](C)O)C1,-32.73
C[C@H]1CCCN(C(=O)c2ccc3ncnc(N4CCOCC4)c3c2)C1,-34.35
Cc1cc(CNc2cccc(OCCS(C)(=O)=O)c2)cs1,-36.78
O=C(O)CCCNC(=O)N1CCC[C@@H]1[C@H]1CCCOC1,-61.43
Cc1oc(NS(=O)(=O)c2cccc(C(=O)N(C)C)c2)nc1C1CC1,-50.9
CCOC(=O)[C@H](C)N1CCC[C@@H]1[C@H]1CCCN1C(C)=O,-14.74
Cc1nc2ccccc2nc1SCC(=O)NC[C@@H](C)O,-20.89
CN(C)[C@H]1CCN(C(=O)[C@@H]2CCCN2Cc2ccccn2)C1,-20.65
O=C(N1CC[C@@H]2NC(=O)OC[C@H]2C1)C1(c2cccc(F)c2)CCC1,-26.1
C/C=C/C[C@H](CO)NC(=O)C(=O)Nc1ccc(OC)c(F)c1,-38.44
CC[C@H](C)CN(CC)c1nnc(C2CC2)n1C[C@H]1CCCO1,-28.83
O=C(CCCC1CCOCC1)NC[C@H](O)C1CCCCC1,-29.13
CC[C@H](c1ccccc1)N(CC)C(=O)NC[C@H]1CCCN1CCOC,-23.61
c1cc2c(o1)CCC[C@@H]2N1CCC[C@]2(CCOC2)C1,-5.89
C=CC[C@@H](CO)NC(=O)[C@H](C)CSCc1ccccc1,-32.78
COC[C@H](NC(=O)OC(C)(C)C)C(=O)OC[C@H]1CCCO1,-26.53
C=CCC[C@@H](CO)NC(=O)CCOc1ccccc1CC,-20.36
C[C@H](c1ccccc1)N(C)C(=O)CN(C)C(=O)N[C@@H](C)C1CCCC1,-33.26
CCO[C@@H]1C[C@H]1c1nc(-c2ccc([N+](=O)[O-])s2)no1,-29.62
Cc1nnc([C@H]2CN(C(=O)N[C@H](C)CCc3ccccc3)CCO2)o1,-39.9
C[C@@H]1CN(CCO)[C@@H](C)CN1C(=O)CN1CCC(C)(C)C1,-27.47
Cc1ccc(NC(=O)c2cc(=O)[nH]c3ccccc32)cc1,-32.69
Cc1ncc(S(N)(=O)=O)cc1C(=O)NCc1nc(N(C)C)no1,-31.86
C[C@H](NC(=O)N[C@H]1C[C@H]1c1ccc(OC(F)F)cc1)C(=O)N(C)C,-25.86
Cc1cc(NC(=O)N2CCO[C@H](C)[C@@H]2C)cn2ccnc12,-39.9
COc1ccc2c(c1)OC[C@@H]2CC(=O)N1C[C@H](C)CC1(C)C,-36.99
C#CCO[C@H](C)C(=O)Nc1cnc(Br)c(C)c1,-25.56
CCN1CCC[C@@H](C/N=C(/O)NCc2ccncc2C)C1,-29.02
Cc1ccc(NC(=O)N2CC[C@H]([C@@H](C)N)C2)cc1C(=O)N(C)C(C)C,-23.88
Cc1ccc([C@@](C)(O)CNC(=O)N[C@@H](c2ccccn2)C(C)C)o1,-26.87
CCOc1ccc(NC(=O)[C@H](NC)c2cnn(C)c2)cc1OC,-37.79
COC(=O)CCCCNC(=O)c1c(C)onc1-c1ccccc1C,-33.56
C[C@H](NS(=O)(=O)c1ccc(C2CC2)cc1)c1cncs1,-35.4
C[C@@H](O)[C@H]1CN(C(=O)NCc2ccc(OCC3CC3)nc2)CCO1,-32.63
Cc1nn(-c2ccccc2)cc1C(=O)N(C[C@@H]1CCOC1)C1CC1,-29.08
CC(=O)N=c1cc[nH]cc1NC(=O)[C@H]1Oc2ccccc2O[C@@H]1C,-28.74
CCC[C@@]1(COC)CCCN1S(=O)(=O)c1ccc(C(C)=O)cc1,-34.52
Cn1cc([C@H]2CCCN2C(=O)Nc2cccc3c2OCCC3=O)cn1,-38.66
CCS[C@H]1CCCCN([C@@H](C(=O)OC)C2CC2)C1,-17.3
OC1(c2cccc(C(F)(F)F)c2)CCN(C[C@@H]2CCOC2)CC1,-22.31
Cc1nn(C(C)C)cc1C(=O)N[C@H](CO)CN1CCOCC1,-29.18
CN(CCOCC1CC1)S(=O)(=O)NC1CCCC1,-32.02
Cc1cc(C(=O)N[C@@H](C)C(=O)N2CCCC[C@H]2C)c(C)n1C,-24.82
O=C(NC[C@H]1CC[C@H](c2ccccc2)O1)N1CCO[C@]2(CCOC2)C1,-28.58
C[C@H](NC(=O)N1C[C@@H]2CCCN2C[C@H]1C)[C@H]1CCCNC1,-13.07
C[C@@H](O)CN(CC(F)F)C(=O)[C@@H](C)c1ccc2ccccc2c1,-23.58
CCC1(C(=O)NC2C[C@H]3CC[C@@H](C2)N3CC(=O)N(C)C)CC1,-37.76
Cc1nc([N+](=O)[O-])cn1CC(=O)N(C)[C@H]1CCCc2cccnc21,-35.2
CCC(C)(C)NC(=O)N[C@@H]1CCOc2c(OC)cccc21,-30.73
CCCN(C[C@@H]1CCCCO1)C(=O)c1ccc(OC)cc1F,-28.1
CC(C)c1nn(C)cc1NC(=O)N1CCCSCC1,-26.94
C[C@H]1CN(S(=O)(=O)c2ccco2)c2cccc(Cl)c2O1,-28.21
Cc1ccc2c(c1)OCCC[C@@H]2NC[C@@H]1CN2CCC[C@@H]2CO1,-23.36
C[C@@H]1CCC[C@H](CNC(=O)NCCN2C(=O)Cc3ccccc32)[C@@H]1C,-27.09
C[C@@H]1CCC[C@H](CNC(=O)CCc2nc(N(C)C)no2)[C@H]1C,-35.7
CCCN1C[C@H](CNC(=O)N2C[C@]3(CCCO3)[C@H]2C2CC2)CC1=O,-29.9
CCN1CCC[C@@H](NC(=O)NC[C@]2(C)CCCO2)C1,-12.21
N[C@H](C(=O)NCCc1c[nH]c2cc(F)ccc12)C1CCOCC1,-23.06
C[C@@H]1CC[C@H](NCc2cnnn2Cc2ccccc2)C[C@@H]1C,-20.14
CC1(C)CC[C@H](C(=O)N2CCC[C@@H](OCC(F)(F)F)C2)C1,-27.87
CCCCn1nnnc1CN[C@@H](C)c1cnn(C)c1C,-35.31
C=CC[C@H](C)NC(=O)[C@@H]1CC(=O)N(CCc2ccccc2)C1,-34.55
C[C@@H]1OCC[C@@]12CN(C(=O)/C=C/C1CC1)C[C@@H](C)O2,-25.94
Cc1cccc(C2(C(=O)N[C@H]3CC[C@H](F)C3)CC2)c1,-27.56
C[C@H]1CCC[C@]1(O)CNC(=O)c1cn2ccccc2n1,-29.38
COC1([C@H](C(=O)O)N2CCO[C@H](c3cccc(Cl)c3)C2)CCC1,-34.51
C[C@H](CNC(=O)OC(C)(C)C)NC[C@@H](O)COc1ccccc1,-18.81
O=C1C[C@H](c2noc([C@@H]3CC4CCC3CC4)n2)CN1CC1CCC1,-38.94
Cc1nc(CC(=O)N2CCN[C@@H](c3cccc(F)c3)C2)c(C)s1,-35.29
CN1C(=O)CC[C@H](NC(=O)N2CC3(C2)CCCOC3)C1=O,-24.65
C[C@H]1C[C@@H](C(=O)Nc2cccc(CN3CCSCC3)c2)CCC1=O,-26.84
COc1cc(CN(C)c2nccn3cnnc23)c(SC)cc1OC,-44.26
C[C@H](O)[C@@H]1CCCN(C(=O)c2cc(C#N)cs2)C1,-33.26
CCCCSCCC(=O)N[C@H](C)CC(F)(F)F,-29.57
O=C(Cc1ccc(F)cc1F)NCc1cccc(-n2cncn2)c1,-33.85
C[C@H]1Oc2c(cccc2-c2nc(C3Cc4ccccc4C3)no2)NC1=O,-31.45
Cc1nc(O)c(C(=O)NCCn2cnc3ccccc32)nc1C,-40.12
CC(=O)NCCN(Cc1ccc(C)s1)C(=O)[C@@H]1C[C@@]12CCOC2,-31.3
CCc1nc(C(=O)N2C[C@H](C)N[C@@H](C)C2)nn1-c1ccccc1Cl,-31.54
CC[C@@](C)(CNC(=O)Nc1ccccc1-c1nnnn1C(C)C)OC,-38.44
CC[C@H](O)CCNC(=O)NCc1cc(F)ccc1OC,-35.64
CCCOc1cccc(C(=O)N[C@@H]2CCN(C)C2=O)c1,-34.3
CCc1nc([C@@H]2CCCN(Cc3ncnn3CC)C2)no1,-34.98
CC(C)N1CC[C@@H](N2CCN(C[C@@H]3CCCCN3C)CC2)C1=O,-22.93
CN(C(=O)[C@@H]1COCCO1)[C@@H]1CCN(c2ccccc2Cl)C1=O,-34.13
CSC1(CN2CCC(N3CCCC3)CC2)CC1,-14.14
Cc1ccnc(N2CCC[C@H](C[C@@H]3CCOC3)C2)c1C#N,-27.8
C[C@H](CC(=O)N1CC[C@@H]2CCN(C)[C@H]2C1)c1ccc(F)cc1F,-30.36
Cc1ccc(CNC(=O)N[C@H]2CC2(C)C)c(N2CCOCC2)c1,-26.94
CO[C@H](C)c1noc(CN(C)[C@H]2CCC[C@H]2O)n1,-36.92
CCC[C@@H](NC(=O)CCc1cncn1C)c1nnc2ccccn21,-46.68
CO[C@@H]1C[C@@H](c2ccccc2)CC[C@@H]1NC(=O)NCc1ccnn1C,-35.98
CCS[C@H]1CCC[C@H](NC(=O)C2CCOCC2)C1,-28.92
CC[C@@](NC(=O)c1cn(C)cn1)(C(=O)OC)c1ccccc1,-19.24
Cc1nc([C@@H](C)NCCc2nc(-c3ccccc3)no2)cs1,-28.77
C#CCN(CC#C)c1nnc(-c2ccoc2)n1C[C@@H]1CCCCO1,-27.8
CCC1(CNC(=O)C(=O)N2CCn3ncnc3C2)CCCCC1,-30.92
CCOc1ccc(/C=C/C(=O)N[C@@H]2CCCc3c2cnn3C)cc1C,-28.52
O=C(CCc1ccncn1)N1CCc2c(F)cc(F)cc2C1,-33.01
COCCN(C(=O)[C@@H]1CCc2nc(C(C)C)[nH]c2C1)[C@H]1CC[C@H](C)C1,-37.91
